algorithm,objective,dims,seed,win,clicks,time_ms,guesses,completion
partitioned_sat,MaxInformation,3x3x3,27,true,12,27,1,100.00
scip_solver,MinDistance,3x3x3,27,true,15,1340,1,100.00
scip_solver,MinRotation,3x3x3,27,true,15,1350,1,100.00
scip_solver,MaxInformation,3x3x3,27,true,18,2183,1,100.00
greedy,MinDistance,3x3x3,28,false,2,0,2,48.89
greedy,MinRotation,3x3x3,28,false,2,0,2,48.89
greedy,MaxInformation,3x3x3,28,false,2,0,2,75.56
exact_solver,MinDistance,3x3x3,28,true,12,24,1,100.00
exact_solver,MinRotation,3x3x3,28,true,13,26,1,100.00
exact_solver,MaxInformation,3x3x3,28,false,11,15,2,95.56
global_sat,MinDistance,3x3x3,28,true,12,24,1,100.00
global_sat,MinRotation,3x3x3,28,true,15,36,1,100.00
global_sat,MaxInformation,3x3x3,28,true,12,26,1,100.00
partitioned_sat,MinDistance,3x3x3,28,true,11,18,1,100.00
partitioned_sat,MinRotation,3x3x3,28,true,11,17,1,100.00
partitioned_sat,MaxInformation,3x3x3,28,true,12,26,1,100.00
scip_solver,MinDistance,3x3x3,28,true,11,1093,1,100.00
scip_solver,MinRotation,3x3x3,28,true,13,1343,1,100.00
scip_solver,MaxInformation,3x3x3,28,true,12,1011,1,100.00
greedy,MinDistance,3x3x3,29,false,4,0,4,88.89
greedy,MinRotation,3x3x3,29,false,4,0,4,88.89
greedy,MaxInformation,3x3x3,29,false,5,0,5,88.89
exact_solver,MinDistance,3x3x3,29,false,5,6,2,91.11
exact_solver,MinRotation,3x3x3,29,false,5,7,2,91.11
exact_solver,MaxInformation,3x3x3,29,true,10,18,3,100.00
global_sat,MinDistance,3x3x3,29,true,8,10,1,100.00
global_sat,MinRotation,3x3x3,29,true,8,9,1,100.00
global_sat,MaxInformation,3x3x3,29,true,8,10,1,100.00
partitioned_sat,MinDistance,3x3x3,29,true,8,11,1,100.00
partitioned_sat,MinRotation,3x3x3,29,true,8,12,1,100.00
partitioned_sat,MaxInformation,3x3x3,29,true,8,12,1,100.00
scip_solver,MinDistance,3x3x3,29,true,8,578,1,100.00
scip_solver,MinRotation,3x3x3,29,true,8,554,1,100.00
scip_solver,MaxInformation,3x3x3,29,true,9,716,1,100.00
greedy,MinDistance,4x4x4,0,false,13,2,13,82.28
greedy,MinRotation,4x4x4,0,false,13,1,13,82.28
greedy,MaxInformation,4x4x4,0,false,23,4,23,72.15
exact_solver,MinDistance,4x4x4,0,false,16,157,3,89.87
exact_solver,MinRotation,4x4x4,0,false,13,73,2,86.08
exact_solver,MaxInformation,4x4x4,0,false,44,263,10,97.47
global_sat,MinDistance,4x4x4,0,true,27,302,1,100.00
global_sat,MinRotation,4x4x4,0,true,23,188,1,100.00
global_sat,MaxInformation,4x4x4,0,true,30,606,1,100.00
partitioned_sat,MinDistance,4x4x4,0,true,27,249,1,100.00
partitioned_sat,MinRotation,4x4x4,0,true,30,251,1,100.00
partitioned_sat,MaxInformation,4x4x4,0,true,30,642,1,100.00
scip_solver,MinDistance,4x4x4,0,true,26,4310,1,100.00
scip_solver,MinRotation,4x4x4,0,true,27,4307,1,100.00
scip_solver,MaxInformation,4x4x4,0,true,44,8816,1,100.00
greedy,MinDistance,4x4x4,1,false,8,1,8,45.57
greedy,MinRotation,4x4x4,1,false,12,1,12,63.29
greedy,MaxInformation,4x4x4,1,false,14,1,14,79.75
exact_solver,MinDistance,4x4x4,1,false,30,150,3,88.61
exact_solver,MinRotation,4x4x4,1,false,18,57,2,72.15
exact_solver,MaxInformation,4x4x4,1,false,18,77,3,91.14
global_sat,MinDistance,4x4x4,1,true,36,507,1,100.00
global_sat,MinRotation,4x4x4,1,true,34,355,1,100.00
global_sat,MaxInformation,4x4x4,1,true,34,572,1,100.00
partitioned_sat,MinDistance,4x4x4,1,true,35,424,1,100.00
partitioned_sat,MinRotation,4x4x4,1,true,32,294,1,100.00
partitioned_sat,MaxInformation,4x4x4,1,true,40,889,1,100.00
scip_solver,MinDistance,4x4x4,1,true,36,6326,1,100.00
scip_solver,MinRotation,4x4x4,1,true,31,4915,1,100.00
scip_solver,MaxInformation,4x4x4,1,true,24,4187,1,100.00
greedy,MinDistance,4x4x4,2,false,2,0,2,74.68
greedy,MinRotation,4x4x4,2,false,2,0,2,74.68
greedy,MaxInformation,4x4x4,2,false,2,0,2,30.38
exact_solver,MinDistance,4x4x4,2,false,15,90,2,91.14
exact_solver,MinRotation,4x4x4,2,false,18,116,3,94.94
exact_solver,MaxInformation,4x4x4,2,true,23,132,6,100.00
global_sat,MinDistance,4x4x4,2,true,21,247,1,100.00
global_sat,MinRotation,4x4x4,2,true,21,234,1,100.00
global_sat,MaxInformation,4x4x4,2,true,21,313,1,100.00
partitioned_sat,MinDistance,4x4x4,2,true,21,123,1,100.00
partitioned_sat,MinRotation,4x4x4,2,true,21,177,1,100.00
partitioned_sat,MaxInformation,4x4x4,2,true,21,286,1,100.00
scip_solver,MinDistance,4x4x4,2,true,21,3582,1,100.00
scip_solver,MinRotation,4x4x4,2,true,21,3558,1,100.00
scip_solver,MaxInformation,4x4x4,2,true,27,4715,1,100.00
greedy,MinDistance,4x4x4,3,false,11,1,11,89.87
greedy,MinRotation,4x4x4,3,false,12,1,12,89.87
greedy,MaxInformation,4x4x4,3,false,3,0,3,81.01
exact_solver,MinDistance,4x4x4,3,true,16,89,1,100.00
exact_solver,MinRotation,4x4x4,3,true,16,82,1,100.00
exact_solver,MaxInformation,4x4x4,3,false,7,28,2,86.08
global_sat,MinDistance,4x4x4,3,true,17,172,1,100.00
global_sat,MinRotation,4x4x4,3,true,16,128,1,100.00
global_sat,MaxInformation,4x4x4,3,true,18,194,1,100.00
partitioned_sat,MinDistance,4x4x4,3,true,17,143,1,100.00
partitioned_sat,MinRotation,4x4x4,3,true,17,109,1,100.00
partitioned_sat,MaxInformation,4x4x4,3,true,18,113,1,100.00
scip_solver,MinDistance,4x4x4,3,true,14,1889,1,100.00
scip_solver,MinRotation,4x4x4,3,true,17,2627,1,100.00
scip_solver,MaxInformation,4x4x4,3,true,17,2436,1,100.00
greedy,MinDistance,4x4x4,4,false,4,1,4,45.57
greedy,MinRotation,4x4x4,4,false,17,2,17,62.03
greedy,MaxInformation,4x4x4,4,false,11,1,11,86.08
exact_solver,MinDistance,4x4x4,4,false,21,88,3,67.09
exact_solver,MinRotation,4x4x4,4,false,20,83,2,65.82
exact_solver,MaxInformation,4x4x4,4,false,26,136,7,98.73
global_sat,MinDistance,4x4x4,4,true,45,832,1,100.00
global_sat,MinRotation,4x4x4,4,true,35,417,1,100.00
global_sat,MaxInformation,4x4x4,4,true,41,1187,1,100.00
partitioned_sat,MinDistance,4x4x4,4,true,37,454,1,100.00
partitioned_sat,MinRotation,4x4x4,4,true,34,278,1,100.00
partitioned_sat,MaxInformation,4x4x4,4,true,39,650,1,100.00
scip_solver,MinDistance,4x4x4,4,true,43,8555,1,100.00
scip_solver,MinRotation,4x4x4,4,true,36,6182,1,100.00
scip_solver,MaxInformation,4x4x4,4,true,24,4393,1,100.00
greedy,MinDistance,4x4x4,5,false,6,0,6,73.42
greedy,MinRotation,4x4x4,5,false,6,0,6,73.42
greedy,MaxInformation,4x4x4,5,false,12,1,12,70.89
exact_solver,MinDistance,4x4x4,5,false,13,50,2,91.14
exact_solver,MinRotation,4x4x4,5,false,12,48,2,91.14
exact_solver,MaxInformation,4x4x4,5,false,30,236,6,98.73
global_sat,MinDistance,4x4x4,5,true,20,147,1,100.00
global_sat,MinRotation,4x4x4,5,true,20,173,1,100.00
global_sat,MaxInformation,4x4x4,5,true,16,141,1,100.00
partitioned_sat,MinDistance,4x4x4,5,true,20,78,1,100.00
partitioned_sat,MinRotation,4x4x4,5,true,22,104,1,100.00
partitioned_sat,MaxInformation,4x4x4,5,true,16,126,1,100.00
scip_solver,MinDistance,4x4x4,5,true,18,2812,1,100.00
scip_solver,MinRotation,4x4x4,5,true,19,2848,1,100.00
scip_solver,MaxInformation,4x4x4,5,true,31,6230,1,100.00
greedy,MinDistance,4x4x4,6,false,6,1,6,68.35
greedy,MinRotation,4x4x4,6,false,6,0,6,68.35
greedy,MaxInformation,4x4x4,6,false,2,0,2,49.37
exact_solver,MinDistance,4x4x4,6,false,20,117,5,93.67
exact_solver,MinRotation,4x4x4,6,false,18,92,2,89.87
exact_solver,MaxInformation,4x4x4,6,false,22,99,3,88.61
global_sat,MinDistance,4x4x4,6,true,20,193,1,100.00
global_sat,MinRotation,4x4x4,6,true,21,179,1,100.00
global_sat,MaxInformation,4x4x4,6,true,22,378,1,100.00
partitioned_sat,MinDistance,4x4x4,6,true,21,224,1,100.00
partitioned_sat,MinRotation,4x4x4,6,true,22,106,1,100.00
partitioned_sat,MaxInformation,4x4x4,6,true,22,218,1,100.00
scip_solver,MinDistance,4x4x4,6,true,21,3114,1,100.00
scip_solver,MinRotation,4x4x4,6,true,21,3056,1,100.00
scip_solver,MaxInformation,4x4x4,6,true,26,4542,1,100.00
greedy,MinDistance,4x4x4,7,false,13,1,13,73.42
greedy,MinRotation,4x4x4,7,false,11,1,11,70.89
greedy,MaxInformation,4x4x4,7,false,11,1,11,70.89
exact_solver,MinDistance,4x4x4,7,false,7,12,2,62.03
exact_solver,MinRotation,4x4x4,7,false,6,10,2,62.03
exact_solver,MaxInformation,4x4x4,7,false,17,91,6,78.48
global_sat,MinDistance,4x4x4,7,true,25,181,1,100.00
global_sat,MinRotation,4x4x4,7,true,30,235,1,100.00
global_sat,MaxInformation,4x4x4,7,true,31,342,1,100.00
partitioned_sat,MinDistance,4x4x4,7,true,29,232,1,100.00
partitioned_sat,MinRotation,4x4x4,7,true,28,178,1,100.00
partitioned_sat,MaxInformation,4x4x4,7,true,27,230,1,100.00
scip_solver,MinDistance,4x4x4,7,true,26,3799,1,100.00
scip_solver,MinRotation,4x4x4,7,true,25,3262,1,100.00
scip_solver,MaxInformation,4x4x4,7,true,33,6397,1,100.00
greedy,MinDistance,4x4x4,8,false,10,1,10,86.08
greedy,MinRotation,4x4x4,8,false,10,1,10,86.08
greedy,MaxInformation,4x4x4,8,false,10,2,10,55.70
exact_solver,MinDistance,4x4x4,8,false,10,17,3,46.84
exact_solver,MinRotation,4x4x4,8,false,6,7,2,41.77
exact_solver,MaxInformation,4x4x4,8,true,39,278,1,100.00
global_sat,MinDistance,4x4x4,8,true,29,352,1,100.00
global_sat,MinRotation,4x4x4,8,true,21,185,1,100.00
global_sat,MaxInformation,4x4x4,8,true,30,454,1,100.00
partitioned_sat,MinDistance,4x4x4,8,true,31,642,1,100.00
partitioned_sat,MinRotation,4x4x4,8,true,21,185,1,100.00
partitioned_sat,MaxInformation,4x4x4,8,true,27,343,1,100.00
scip_solver,MinDistance,4x4x4,8,true,25,3536,1,100.00
scip_solver,MinRotation,4x4x4,8,true,19,2615,1,100.00
scip_solver,MaxInformation,4x4x4,8,true,38,7219,1,100.00
greedy,MinDistance,4x4x4,9,false,13,1,13,82.28
greedy,MinRotation,4x4x4,9,false,14,1,14,82.28
greedy,MaxInformation,4x4x4,9,false,8,1,8,59.49
exact_solver,MinDistance,4x4x4,9,false,17,81,3,94.94
exact_solver,MinRotation,4x4x4,9,false,18,64,3,94.94
exact_solver,MaxInformation,4x4x4,9,false,26,181,4,98.73
global_sat,MinDistance,4x4x4,9,true,18,178,1,100.00
global_sat,MinRotation,4x4x4,9,true,19,148,1,100.00
global_sat,MaxInformation,4x4x4,9,true,21,292,1,100.00
partitioned_sat,MinDistance,4x4x4,9,true,17,70,1,100.00
partitioned_sat,MinRotation,4x4x4,9,true,23,72,1,100.00
partitioned_sat,MaxInformation,4x4x4,9,true,22,220,1,100.00
scip_solver,MinDistance,4x4x4,9,true,19,2870,1,100.00
scip_solver,MinRotation,4x4x4,9,true,18,2541,1,100.00
scip_solver,MaxInformation,4x4x4,9,true,31,5134,1,100.00
greedy,MinDistance,4x4x4,10,false,4,1,4,31.65
greedy,MinRotation,4x4x4,10,false,4,0,4,31.65
greedy,MaxInformation,4x4x4,10,false,6,1,6,63.29
exact_solver,MinDistance,4x4x4,10,false,6,4,2,21.52
exact_solver,MinRotation,4x4x4,10,false,6,3,2,21.52
exact_solver,MaxInformation,4x4x4,10,false,30,208,9,96.20
global_sat,MinDistance,4x4x4,10,true,35,439,2,100.00
global_sat,MinRotation,4x4x4,10,true,32,310,2,100.00
global_sat,MaxInformation,4x4x4,10,true,32,445,2,100.00
partitioned_sat,MinDistance,4x4x4,10,true,35,300,2,100.00
partitioned_sat,MinRotation,4x4x4,10,true,32,261,2,100.00
partitioned_sat,MaxInformation,4x4x4,10,true,32,356,2,100.00
scip_solver,MinDistance,4x4x4,10,false,6,763,2,21.52
scip_solver,MinRotation,4x4x4,10,false,6,777,2,21.52
scip_solver,MaxInformation,4x4x4,10,true,29,4984,1,100.00
greedy,MinDistance,4x4x4,11,false,6,1,6,12.66
greedy,MinRotation,4x4x4,11,false,16,2,16,73.42
greedy,MaxInformation,4x4x4,11,false,2,1,2,12.66
exact_solver,MinDistance,4x4x4,11,false,3,1,3,8.86
exact_solver,MinRotation,4x4x4,11,false,4,0,4,10.13
exact_solver,MaxInformation,4x4x4,11,false,2,1,2,12.66
global_sat,MinDistance,4x4x4,11,true,39,378,2,100.00
global_sat,MinRotation,4x4x4,11,true,38,405,2,100.00
global_sat,MaxInformation,4x4x4,11,true,39,516,2,100.00
partitioned_sat,MinDistance,4x4x4,11,true,40,333,2,100.00
partitioned_sat,MinRotation,4x4x4,11,true,35,235,2,100.00
partitioned_sat,MaxInformation,4x4x4,11,true,41,503,2,100.00
scip_solver,MinDistance,4x4x4,11,false,3,200,3,8.86
scip_solver,MinRotation,4x4x4,11,true,38,5654,2,100.00
scip_solver,MaxInformation,4x4x4,11,false,2,110,2,12.66
greedy,MinDistance,4x4x4,12,false,6,1,6,39.24
greedy,MinRotation,4x4x4,12,false,6,1,6,39.24
greedy,MaxInformation,4x4x4,12,false,5,1,5,34.18
exact_solver,MinDistance,4x4x4,12,false,9,14,2,43.04
exact_solver,MinRotation,4x4x4,12,false,9,13,2,43.04
exact_solver,MaxInformation,4x4x4,12,false,2,1,2,30.38
global_sat,MinDistance,4x4x4,12,true,29,332,1,100.00
global_sat,MinRotation,4x4x4,12,true,26,304,1,100.00
global_sat,MaxInformation,4x4x4,12,true,32,555,1,100.00
partitioned_sat,MinDistance,4x4x4,12,true,29,422,1,100.00
partitioned_sat,MinRotation,4x4x4,12,true,26,319,1,100.00
partitioned_sat,MaxInformation,4x4x4,12,true,30,458,1,100.00
scip_solver,MinDistance,4x4x4,12,true,27,4272,1,100.00
scip_solver,MinRotation,4x4x4,12,true,25,4132,1,100.00
scip_solver,MaxInformation,4x4x4,12,true,28,5160,1,100.00
greedy,MinDistance,4x4x4,13,false,10,2,10,32.91
greedy,MinRotation,4x4x4,13,false,12,2,12,49.37
greedy,MaxInformation,4x4x4,13,false,6,1,6,84.81
exact_solver,MinDistance,4x4x4,13,false,33,156,4,81.01
exact_solver,MinRotation,4x4x4,13,false,30,137,3,81.01
exact_solver,MaxInformation,4x4x4,13,false,13,95,3,93.67
global_sat,MinDistance,4x4x4,13,true,40,625,2,100.00
global_sat,MinRotation,4x4x4,13,true,38,447,2,100.00
global_sat,MaxInformation,4x4x4,13,true,40,533,2,100.00
partitioned_sat,MinDistance,4x4x4,13,true,40,462,2,100.00
partitioned_sat,MinRotation,4x4x4,13,true,37,375,2,100.00
partitioned_sat,MaxInformation,4x4x4,13,true,44,632,2,100.00
scip_solver,MinDistance,4x4x4,13,true,38,6016,3,100.00
scip_solver,MinRotation,4x4x4,13,true,37,5681,2,100.00
scip_solver,MaxInformation,4x4x4,13,true,17,2496,1,100.00
greedy,MinDistance,4x4x4,14,false,11,2,11,67.09
greedy,MinRotation,4x4x4,14,false,12,1,12,68.35
greedy,MaxInformation,4x4x4,14,false,10,1,10,68.35
exact_solver,MinDistance,4x4x4,14,false,22,117,4,89.87
exact_solver,MinRotation,4x4x4,14,false,20,95,2,87.34
exact_solver,MaxInformation,4x4x4,14,false,29,123,4,77.22
global_sat,MinDistance,4x4x4,14,true,34,379,1,100.00
global_sat,MinRotation,4x4x4,14,true,38,338,1,100.00
global_sat,MaxInformation,4x4x4,14,true,34,667,1,100.00
partitioned_sat,MinDistance,4x4x4,14,true,33,307,1,100.00
partitioned_sat,MinRotation,4x4x4,14,true,31,243,1,100.00
partitioned_sat,MaxInformation,4x4x4,14,true,35,634,1,100.00
scip_solver,MinDistance,4x4x4,14,true,32,5300,1,100.00
scip_solver,MinRotation,4x4x4,14,true,30,4324,1,100.00
scip_solver,MaxInformation,4x4x4,14,true,39,6616,1,100.00
greedy,MinDistance,4x4x4,15,false,17,2,17,78.48
greedy,MinRotation,4x4x4,15,false,8,1,8,22.78
greedy,MaxInformation,4x4x4,15,false,11,2,11,86.08
exact_solver,MinDistance,4x4x4,15,false,4,2,4,17.72
exact_solver,MinRotation,4x4x4,15,false,2,0,2,15.19
exact_solver,MaxInformation,4x4x4,15,true,25,147,8,100.00
global_sat,MinDistance,4x4x4,15,true,37,559,1,100.00
global_sat,MinRotation,4x4x4,15,true,38,406,1,100.00
global_sat,MaxInformation,4x4x4,15,true,36,697,1,100.00
partitioned_sat,MinDistance,4x4x4,15,true,35,504,1,100.00
partitioned_sat,MinRotation,4x4x4,15,true,34,390,1,100.00
partitioned_sat,MaxInformation,4x4x4,15,true,36,711,1,100.00
scip_solver,MinDistance,4x4x4,15,true,34,5735,1,100.00
scip_solver,MinRotation,4x4x4,15,true,36,6115,1,100.00
scip_solver,MaxInformation,4x4x4,15,true,23,4284,1,100.00
greedy,MinDistance,4x4x4,16,false,3,0,3,37.97
greedy,MinRotation,4x4x4,16,false,3,0,3,37.97
greedy,MaxInformation,4x4x4,16,false,8,1,8,87.34
exact_solver,MinDistance,4x4x4,16,false,5,7,2,44.30
exact_solver,MinRotation,4x4x4,16,false,5,7,2,44.30
exact_solver,MaxInformation,4x4x4,16,false,14,85,2,98.73
global_sat,MinDistance,4x4x4,16,true,17,110,1,100.00
global_sat,MinRotation,4x4x4,16,true,13,77,1,100.00
global_sat,MaxInformation,4x4x4,16,true,18,133,1,100.00
partitioned_sat,MinDistance,4x4x4,16,true,17,103,1,100.00
partitioned_sat,MinRotation,4x4x4,16,true,14,73,1,100.00
partitioned_sat,MaxInformation,4x4x4,16,true,18,146,1,100.00
scip_solver,MinDistance,4x4x4,16,true,17,2208,1,100.00
scip_solver,MinRotation,4x4x4,16,true,13,1567,1,100.00
scip_solver,MaxInformation,4x4x4,16,true,15,2218,1,100.00
greedy,MinDistance,4x4x4,17,false,6,0,6,79.75
greedy,MinRotation,4x4x4,17,false,6,0,6,79.75
greedy,MaxInformation,4x4x4,17,false,5,0,5,78.48
exact_solver,MinDistance,4x4x4,17,false,23,106,4,97.47
exact_solver,MinRotation,4x4x4,17,false,13,32,2,58.23
exact_solver,MaxInformation,4x4x4,17,false,13,77,2,93.67
global_sat,MinDistance,4x4x4,17,true,23,284,1,100.00
global_sat,MinRotation,4x4x4,17,true,24,269,1,100.00
global_sat,MaxInformation,4x4x4,17,true,22,291,1,100.00
partitioned_sat,MinDistance,4x4x4,17,true,23,277,1,100.00
partitioned_sat,MinRotation,4x4x4,17,true,26,305,1,100.00
partitioned_sat,MaxInformation,4x4x4,17,true,22,305,1,100.00
scip_solver,MinDistance,4x4x4,17,true,23,3604,1,100.00
scip_solver,MinRotation,4x4x4,17,true,26,4553,1,100.00
scip_solver,MaxInformation,4x4x4,17,true,19,3141,1,100.00
greedy,MinDistance,4x4x4,18,false,2,0,2,53.16
greedy,MinRotation,4x4x4,18,false,2,0,2,53.16
greedy,MaxInformation,4x4x4,18,false,3,0,3,36.71
exact_solver,MinDistance,4x4x4,18,false,26,187,4,97.47
exact_solver,MinRotation,4x4x4,18,false,13,59,2,82.28
exact_solver,MaxInformation,4x4x4,18,false,11,55,2,97.47
global_sat,MinDistance,4x4x4,18,true,26,357,1,100.00
global_sat,MinRotation,4x4x4,18,true,26,299,1,100.00
global_sat,MaxInformation,4x4x4,18,true,26,368,1,100.00
partitioned_sat,MinDistance,4x4x4,18,true,26,221,1,100.00
partitioned_sat,MinRotation,4x4x4,18,true,27,322,1,100.00
partitioned_sat,MaxInformation,4x4x4,18,true,26,268,1,100.00
scip_solver,MinDistance,4x4x4,18,true,26,4455,1,100.00
scip_solver,MinRotation,4x4x4,18,true,27,4391,1,100.00
scip_solver,MaxInformation,4x4x4,18,true,13,1767,1,100.00
greedy,MinDistance,4x4x4,19,false,4,1,4,84.81
greedy,MinRotation,4x4x4,19,false,4,0,4,84.81
greedy,MaxInformation,4x4x4,19,false,14,1,14,82.28
exact_solver,MinDistance,4x4x4,19,false,18,81,2,89.87
exact_solver,MinRotation,4x4x4,19,false,22,121,3,98.73
exact_solver,MaxInformation,4x4x4,19,true,22,138,6,100.00
global_sat,MinDistance,4x4x4,19,true,17,187,1,100.00
global_sat,MinRotation,4x4x4,19,true,17,199,1,100.00
global_sat,MaxInformation,4x4x4,19,true,20,227,1,100.00
partitioned_sat,MinDistance,4x4x4,19,true,18,147,1,100.00
partitioned_sat,MinRotation,4x4x4,19,true,20,138,1,100.00
partitioned_sat,MaxInformation,4x4x4,19,true,21,206,1,100.00
scip_solver,MinDistance,4x4x4,19,true,18,2592,1,100.00
scip_solver,MinRotation,4x4x4,19,true,18,2563,1,100.00
scip_solver,MaxInformation,4x4x4,19,true,27,4552,1,100.00
greedy,MinDistance,4x4x4,20,false,6,1,6,51.90
greedy,MinRotation,4x4x4,20,false,6,0,6,51.90
greedy,MaxInformation,4x4x4,20,false,18,2,18,69.62
exact_solver,MinDistance,4x4x4,20,true,32,163,2,100.00
exact_solver,MinRotation,4x4x4,20,false,28,144,2,97.47
exact_solver,MaxInformation,4x4x4,20,false,37,219,6,98.73
global_sat,MinDistance,4x4x4,20,true,39,647,1,100.00
global_sat,MinRotation,4x4x4,20,true,33,250,1,100.00
global_sat,MaxInformation,4x4x4,20,true,34,571,1,100.00
partitioned_sat,MinDistance,4x4x4,20,true,39,467,1,100.00
partitioned_sat,MinRotation,4x4x4,20,true,31,216,1,100.00
partitioned_sat,MaxInformation,4x4x4,20,true,40,920,1,100.00
scip_solver,MinDistance,4x4x4,20,true,38,6866,1,100.00
scip_solver,MinRotation,4x4x4,20,true,31,4709,1,100.00
scip_solver,MaxInformation,4x4x4,20,true,34,6490,1,100.00
greedy,MinDistance,4x4x4,21,false,15,2,15,83.54
greedy,MinRotation,4x4x4,21,false,4,1,4,10.13
greedy,MaxInformation,4x4x4,21,false,10,1,10,64.56
exact_solver,MinDistance,4x4x4,21,false,3,1,3,8.86
exact_solver,MinRotation,4x4x4,21,false,4,0,4,10.13
exact_solver,MaxInformation,4x4x4,21,false,25,164,3,88.61
global_sat,MinDistance,4x4x4,21,false,16,86,2,29.11
global_sat,MinRotation,4x4x4,21,false,18,81,2,29.11
global_sat,MaxInformation,4x4x4,21,false,18,102,2,29.11
partitioned_sat,MinDistance,4x4x4,21,false,16,72,2,29.11
partitioned_sat,MinRotation,4x4x4,21,false,16,66,2,29.11
partitioned_sat,MaxInformation,4x4x4,21,false,18,95,2,29.11
scip_solver,MinDistance,4x4x4,21,true,31,5445,2,100.00
scip_solver,MinRotation,4x4x4,21,false,17,2043,2,29.11
scip_solver,MaxInformation,4x4x4,21,true,37,7502,1,100.00
greedy,MinDistance,4x4x4,22,false,5,1,5,91.14
greedy,MinRotation,4x4x4,22,false,5,0,5,91.14
greedy,MaxInformation,4x4x4,22,false,9,1,9,82.28
exact_solver,MinDistance,4x4x4,22,true,9,42,3,100.00
exact_solver,MinRotation,4x4x4,22,false,2,1,2,31.65
exact_solver,MaxInformation,4x4x4,22,false,25,167,10,98.73
global_sat,MinDistance,4x4x4,22,true,10,65,1,100.00
global_sat,MinRotation,4x4x4,22,true,11,59,1,100.00
global_sat,MaxInformation,4x4x4,22,true,13,96,1,100.00
partitioned_sat,MinDistance,4x4x4,22,true,11,70,1,100.00
partitioned_sat,MinRotation,4x4x4,22,true,10,29,1,100.00
partitioned_sat,MaxInformation,4x4x4,22,true,12,85,1,100.00
scip_solver,MinDistance,4x4x4,22,true,10,1203,1,100.00
scip_solver,MinRotation,4x4x4,22,true,11,1410,1,100.00
scip_solver,MaxInformation,4x4x4,22,true,22,3215,1,100.00
greedy,MinDistance,4x4x4,23,false,7,1,7,27.85
greedy,MinRotation,4x4x4,23,false,7,1,7,27.85
greedy,MaxInformation,4x4x4,23,false,5,0,5,86.08
exact_solver,MinDistance,4x4x4,23,false,10,12,8,31.65
exact_solver,MinRotation,4x4x4,23,false,31,170,4,93.67
exact_solver,MaxInformation,4x4x4,23,false,13,70,6,96.20
global_sat,MinDistance,4x4x4,23,true,35,679,1,100.00
global_sat,MinRotation,4x4x4,23,true,32,379,1,100.00
global_sat,MaxInformation,4x4x4,23,true,37,918,1,100.00
partitioned_sat,MinDistance,4x4x4,23,true,35,484,1,100.00
partitioned_sat,MinRotation,4x4x4,23,true,31,140,1,100.00
partitioned_sat,MaxInformation,4x4x4,23,true,39,903,1,100.00
scip_solver,MinDistance,4x4x4,23,true,35,6658,1,100.00
scip_solver,MinRotation,4x4x4,23,true,31,5048,1,100.00
scip_solver,MaxInformation,4x4x4,23,true,15,2129,1,100.00
greedy,MinDistance,4x4x4,24,false,12,1,12,81.01
greedy,MinRotation,4x4x4,24,false,12,1,12,81.01
greedy,MaxInformation,4x4x4,24,false,9,1,9,88.61
exact_solver,MinDistance,4x4x4,24,false,21,130,3,92.41
exact_solver,MinRotation,4x4x4,24,false,19,119,2,91.14
exact_solver,MaxInformation,4x4x4,24,false,8,38,2,87.34
global_sat,MinDistance,4x4x4,24,true,26,283,1,100.00
global_sat,MinRotation,4x4x4,24,true,22,237,1,100.00
global_sat,MaxInformation,4x4x4,24,true,27,422,1,100.00
partitioned_sat,MinDistance,4x4x4,24,true,25,244,1,100.00
partitioned_sat,MinRotation,4x4x4,24,true,22,169,1,100.00
partitioned_sat,MaxInformation,4x4x4,24,true,27,315,1,100.00
scip_solver,MinDistance,4x4x4,24,true,25,4205,1,100.00
scip_solver,MinRotation,4x4x4,24,true,21,3404,1,100.00
scip_solver,MaxInformation,4x4x4,24,true,17,2439,1,100.00
greedy,MinDistance,4x4x4,25,false,17,2,17,77.22
greedy,MinRotation,4x4x4,25,false,17,1,17,77.22
greedy,MaxInformation,4x4x4,25,false,9,1,9,81.01
exact_solver,MinDistance,4x4x4,25,false,19,108,2,89.87
exact_solver,MinRotation,4x4x4,25,false,21,104,2,89.87
exact_solver,MaxInformation,4x4x4,25,false,13,47,3,86.08
global_sat,MinDistance,4x4x4,25,true,27,247,1,100.00
global_sat,MinRotation,4x4x4,25,true,23,238,1,100.00
global_sat,MaxInformation,4x4x4,25,true,26,471,1,100.00
partitioned_sat,MinDistance,4x4x4,25,true,23,194,1,100.00
partitioned_sat,MinRotation,4x4x4,25,true,30,144,1,100.00
partitioned_sat,MaxInformation,4x4x4,25,true,31,694,1,100.00
scip_solver,MinDistance,4x4x4,25,true,23,3432,1,100.00
scip_solver,MinRotation,4x4x4,25,true,29,4979,1,100.00
scip_solver,MaxInformation,4x4x4,25,true,23,3705,1,100.00
greedy,MinDistance,4x4x4,26,false,3,0,3,55.70
greedy,MinRotation,4x4x4,26,false,4,0,4,56.96
greedy,MaxInformation,4x4x4,26,false,19,2,19,81.01
exact_solver,MinDistance,4x4x4,26,false,12,46,2,69.62
exact_solver,MinRotation,4x4x4,26,false,16,82,3,94.94
exact_solver,MaxInformation,4x4x4,26,false,21,118,2,94.94
global_sat,MinDistance,4x4x4,26,true,18,197,1,100.00
global_sat,MinRotation,4x4x4,26,true,20,302,1,100.00
